Localidade;Ano;Total;Indústria de Transformação ;Indústria de Extração de Minerais ;Serviços Industriais de Utilidade Pública ;Construção Civil ;Comércio ;Serviços ;Administração Pública Direta e Indireta ;Agricultura, Silvicultura, Criação de Animais, Extração Vegetal e Pesca ;Atividade não especificada ou classificada
Edealina;2002;28;6;;;;2;;;20;
Edealina;2003;40;6;;;;5;;;29;
Edealina;2004;36;8;;;;3;;;25;
Edealina;2005;77;16;;;;10;;;51;
Edealina;2006;91;23;;;;12;24;;32;
Edealina;2007;61;21;;;;7;;;33;
Edealina;2008;89;28;;;;9;2;;50;
Edealina;2009;125;55;;;;26;2;;42;
Edealina;2010;139;36;;;;29;14;;60;
Edealina;2011;921;23;;;;32;6;;109;
Edealina;2012;166;3;;;1;18;7;;137;
Edealina;2013;181;13;;;5;34;5;;124;
Edealina;2014;301;4;;;158;36;13;;90;
Edealina;2015;891;44;;;718;40;28;;61;
Edealina;2016;248;38;;;63;31;17;;99;
Edealina;2017;165;41;;;2;43;12;;67;
Edealina;2018;1160;544;0;0;16;144;189;0;267;1160
Edéia;1999;377;30;;2;24;65;59;5;186;6
Edéia;2000;313;16;;1;3;56;58;;179;
Edéia;2001;382;7;;;;52;83;;240;
Edéia;2002;509;7;;;1;82;192;;227;
Edéia;2003;281;4;;;;95;15;;167;
Edéia;2004;441;14;;;;110;124;;193;
Edéia;2005;418;11;;;3;89;78;;237;
Edéia;2006;512;16;8;;;87;57;;344;
Edéia;2007;1103;734;;;2;109;46;;212;
Edéia;2008;1927;1573;;;2;111;62;;179;
Edéia;2009;1667;1152;;;36;146;67;;266;
Edéia;2010;863;344;;1;2;155;102;;259;
Edéia;2011;989;300;;1;25;199;82;;314;
Edéia;2012;1150;407;;1;42;212;150;;338;
Edéia;2013;981;328;;;72;188;137;;256;
Edéia;2014;1137;482;;;105;154;238;;158;
Edéia;2015;1473;849;;;82;161;241;;140;
Edéia;2016;941;361;;;9;203;221;;147;
Edéia;2017;994;489;;1;7;126;137;;234;
Edéia;2018;52;9;0;0;0;12;9;0;22;52
Estrela do Norte;1999;46;18;;1;2;12;12;;1;
Estrela do Norte;2000;41;32;;;2;4;2;;1;
Estrela do Norte;2001;33;16;;;3;4;10;;;
Estrela do Norte;2002;13;9;;;;;2;;2;
Estrela do Norte;2003;53;28;;;;13;1;;11;
Estrela do Norte;2004;23;18;;;;4;1;;;
Estrela do Norte;2005;49;39;;;;7;;;3;
Estrela do Norte;2006;58;40;;;;13;1;;4;
Estrela do Norte;2007;50;19;;;22;6;2;;1;
Estrela do Norte;2008;54;24;;;9;14;1;;6;
Estrela do Norte;2009;68;32;;;11;9;4;;12;
Estrela do Norte;2010;537;48;;;451;9;9;;20;
Estrela do Norte;2011;59;65;;;887;12;12;;13;
Estrela do Norte;2012;202;79;;;90;13;12;;8;
Estrela do Norte;2013;132;63;;;39;14;3;;13;
Estrela do Norte;2014;453;71;;;327;13;4;;38;
Estrela do Norte;2015;83;38;;;9;14;2;;20;
Estrela do Norte;2016;89;71;;;;9;2;;7;
Estrela do Norte;2017;72;55;;;;3;4;;10;
Estrela do Norte;2018;640;34;22;1;17;168;282;0;116;640
Faina;1999;17;4;;;2;2;2;;3;4
Faina;2000;11;;;1;;1;2;;7;
Faina;2001;14;;;;;;;;14;
Faina;2002;17;;;;;;;;17;
Faina;2003;12;;1;;;;;;11;
Faina;2004;32;;;;;4;1;;27;
Faina;2005;25;;;;3;3;;;19;
Faina;2006;61;1;3;;24;3;3;;27;
Faina;2007;123;5;69;;14;3;2;;30;
Faina;2008;61;3;2;;;6;2;;48;
Faina;2009;80;2;9;;;20;1;;48;
Faina;2010;40;1;2;;;7;2;;28;
Faina;2011;183;;2;;;11;5;;41;
Faina;2012;88;4;1;;;24;4;;55;
Faina;2013;88;1;;;11;19;6;;51;
Faina;2014;153;11;2;;34;32;13;;61;
Faina;2015;127;13;1;;6;38;20;;49;
Faina;2016;199;13;7;;2;30;30;;117;
Faina;2017;154;11;10;;11;21;30;;71;
Faina;2018;164;70;0;0;0;15;27;0;52;164
Fazenda Nova;1999;37;13;;;2;6;12;;4;
Fazenda Nova;2000;42;21;;;;10;2;;9;
Fazenda Nova;2001;37;14;;;;;7;;16;
Fazenda Nova;2002;41;11;;;;3;4;;23;
Fazenda Nova;2003;35;12;;;;4;;;19;
Fazenda Nova;2004;59;9;16;;;3;1;;30;
Fazenda Nova;2005;133;26;41;;13;4;14;;35;
Fazenda Nova;2006;175;87;42;;1;12;8;;25;
Fazenda Nova;2007;182;72;25;;;15;43;;27;
Fazenda Nova;2008;85;31;;;;12;5;;37;
Fazenda Nova;2009;137;40;11;;;11;12;;63;
Fazenda Nova;2010;130;60;3;;1;14;9;;43;
Fazenda Nova;2011;194;93;1;;;16;13;;60;
Fazenda Nova;2012;156;43;13;;;16;30;;54;
Fazenda Nova;2013;202;57;;;;27;64;;54;
Fazenda Nova;2014;165;78;1;;;15;20;;51;
Fazenda Nova;2015;205;83;1;;28;22;19;;52;
Fazenda Nova;2016;156;87;;;3;12;7;;47;
Fazenda Nova;2017;218;118;;;;16;30;;54;
Fazenda Nova;2018;339;130;0;0;27;78;70;1;33;339
Firminópolis;1999;81;19;;7;10;23;16;;6;
Firminópolis;2000;97;21;;5;1;27;7;1;35;
Firminópolis;2001;121;33;;3;7;29;16;;33;
Firminópolis;2002;274;17;;;199;24;10;1;23;
Firminópolis;2003;76;13;;;9;33;6;;15;
Firminópolis;2004;109;9;;;39;34;10;;17;
Firminópolis;2005;77;11;;;18;27;4;;17;
Firminópolis;2006;88;12;;1;14;36;12;;13;
Firminópolis;2007;62;7;;1;3;26;7;;18;
Firminópolis;2008;100;20;;1;1;42;9;;27;
Firminópolis;2009;130;19;;;;47;35;;29;
Firminópolis;2010;182;38;;1;;78;28;;37;
Firminópolis;2011;115;59;;;;77;28;;30;
Firminópolis;2012;285;135;;;;82;27;;41;
Firminópolis;2013;258;108;;;;67;56;;27;
Firminópolis;2014;264;145;;1;;76;21;;21;
Firminópolis;2015;259;110;;;;88;36;;25;
Firminópolis;2016;328;113;;1;1;116;67;;30;
Firminópolis;2017;363;110;;16;6;95;94;1;41;
Firminópolis;2018;150;0;0;0;0;15;10;0;125;150
Flores de Goiás;1999;50;;;;1;21;10;;18;
Flores de Goiás;2000;57;;;;15;6;5;;31;
Flores de Goiás;2001;70;7;;;1;8;1;;53;
Flores de Goiás;2002;65;;;;;14;;;51;
Flores de Goiás;2003;91;1;;1;11;19;5;;54;
Flores de Goiás;2004;119;3;;;6;15;1;;94;
Flores de Goiás;2005;297;1;;;;32;1;;263;
Flores de Goiás;2006;254;2;;;;12;36;;204;
Flores de Goiás;2007;151;;;;;6;15;;130;
Flores de Goiás;2008;100;;;;;13;6;;81;
Flores de Goiás;2009;111;;;;;13;18;;80;
Flores de Goiás;2010;91;1;;;;10;11;;69;
Flores de Goiás;2011;4740;;;;;11;22;;82;
Flores de Goiás;2012;129;;;;;11;18;;100;
Flores de Goiás;2013;110;;;;;5;12;;93;
Flores de Goiás;2014;124;;;;;14;16;;94;
Flores de Goiás;2015;135;;;;;14;16;;105;
Flores de Goiás;2016;119;;;;;10;13;;96;
Flores de Goiás;2017;131;;;;;13;8;;110;
Flores de Goiás;2018;9951;397;31;12;150;1773;2496;0;5092;9951
Formosa;1999;2139;278;8;12;71;704;982;4;79;1
Formosa;2000;1533;183;16;13;48;521;450;;301;1
Formosa;2001;1632;119;12;13;197;522;449;;320;
Formosa;2002;1505;105;11;4;203;578;401;;203;
Formosa;2003;1644;101;20;8;174;677;472;;192;
Formosa;2004;2184;140;39;1;208;858;495;1;442;
Formosa;2005;2860;128;23;2;199;831;551;;1126;
Formosa;2006;2824;155;42;2;235;926;740;;724;
Formosa;2007;3259;144;37;3;613;925;676;;861;
Formosa;2008;2967;230;23;3;138;980;651;;942;
Formosa;2009;3956;271;31;3;222;1233;666;;1530;
Formosa;2010;5590;341;41;4;275;1458;838;;2633;
Formosa;2011;66;492;43;1;282;1834;1000;;1088;
Formosa;2012;8083;447;53;4;294;1794;1246;;4245;
Formosa;2013;7978;596;45;3;280;1844;1327;3;3880;
Formosa;2014;8017;615;60;;164;2059;1779;;3340;
Formosa;2015;8143;442;42;1;191;1669;1969;;3829;
Formosa;2016;8129;354;26;1;517;1729;2119;2;3381;
Formosa;2017;9986;345;31;19;148;1953;2927;;4563;
Formosa;2018;77;1;0;0;16;37;7;0;16;77
Formoso;1999;20;1;1;;2;;9;;7;
Formoso;2000;22;1;9;2;1;;;;9;
Formoso;2001;25;5;1;1;3;6;1;;8;
Formoso;2002;19;;2;;;8;5;;4;
Formoso;2003;15;;;;3;2;3;;7;
Formoso;2004;27;1;8;;5;2;3;;8;
Formoso;2005;56;2;13;;11;5;5;;20;
Formoso;2006;42;1;2;;12;8;3;;16;
Formoso;2007;28;;2;;;11;;;15;
Formoso;2008;53;;4;1;;12;3;;33;
Formoso;2009;44;2;4;;;13;6;;19;
Formoso;2010;59;4;2;;;21;4;;28;
Formoso;2011;85;1;2;;2;21;7;;33;
Formoso;2012;67;;1;;6;24;5;;31;
Formoso;2013;360;1;4;;310;28;2;;15;
Formoso;2014;64;1;;;13;33;6;;11;
Formoso;2015;64;;;;10;30;6;;18;
Formoso;2016;49;2;;;2;24;4;;17;
Formoso;2017;67;;7;;6;36;7;;11;
Formoso;2018;338;26;2;0;58;91;50;2;109;338
Gameleira de Goiás;1999;;;;;;;;;;
Gameleira de Goiás;2000;;;;;;;;;;
Gameleira de Goiás;2001;;;;;;;;;;
Gameleira de Goiás;2002;1;;;;;;;;1;
Gameleira de Goiás;2003;3;;;;;;;;3;
Gameleira de Goiás;2004;13;;;;;2;;;11;
Gameleira de Goiás;2005;16;;;;;4;;;12;
Gameleira de Goiás;2006;30;1;;;;4;;;25;
Gameleira de Goiás;2007;56;13;;;;5;;;38;
Gameleira de Goiás;2008;84;8;;;;5;;;71;
Gameleira de Goiás;2009;84;4;;;;1;2;;77;
Gameleira de Goiás;2010;123;6;;;;8;1;;108;
Gameleira de Goiás;2011;35;7;;;;4;;;74;
Gameleira de Goiás;2012;98;7;;;;9;;;82;
Gameleira de Goiás;2013;116;18;;;;12;;;86;
Gameleira de Goiás;2014;174;63;;;;15;3;;93;
Gameleira de Goiás;2015;97;21;;;;11;2;;63;
Gameleira de Goiás;2016;99;14;;;;14;2;;69;
Gameleira de Goiás;2017;115;19;;;;47;;;49;
Gameleira de Goiás;2018;8548;813;2;307;854;1458;5029;1;84;8548
Goianápolis;1999;134;25;4;2;13;56;18;;13;3
Goianápolis;2000;94;34;;;;16;25;;19;
Goianápolis;2001;114;62;;;;9;9;;34;
Goianápolis;2002;112;58;;;15;14;12;;13;
Goianápolis;2003;133;60;;1;21;7;6;;38;
Goianápolis;2004;184;73;1;;10;22;9;;69;
Goianápolis;2005;215;68;1;;10;25;17;;94;
Goianápolis;2006;195;77;3;;4;44;36;;31;
Goianápolis;2007;259;87;4;;1;43;23;;101;
Goianápolis;2008;315;126;8;;25;76;32;;48;
Goianápolis;2009;214;74;1;;8;68;28;;35;
Goianápolis;2010;304;113;8;2;5;88;25;;63;
Goianápolis;2011;353;122;9;1;9;91;46;;75;
Goianápolis;2012;394;124;4;;42;113;31;;80;
Goianápolis;2013;447;112;4;2;6;87;124;;112;
Goianápolis;2014;627;162;10;1;112;127;147;;68;
Goianápolis;2015;457;148;17;5;10;115;78;;84;
Goianápolis;2016;366;120;20;;24;93;38;;71;
Goianápolis;2017;394;146;3;1;7;81;49;;107;
Goianápolis;2018;975;690;4;0;40;90;58;0;93;975
Goiandira;1999;63;25;;;;17;14;;7;
Goiandira;2000;85;11;;;4;9;37;1;23;
Goiandira;2001;103;13;;;;8;56;;26;
Goiandira;2002;131;19;;;;15;60;;37;
Goiandira;2003;133;28;;;;12;51;;42;
Goiandira;2004;71;21;;;;12;9;;29;
Goiandira;2005;79;20;;;2;10;3;;44;
Goiandira;2006;89;35;;;;15;5;;34;
Goiandira;2007;79;28;;;;17;10;;24;
Goiandira;2008;153;58;;;;39;30;;26;
Goiandira;2009;130;16;;1;9;45;20;;39;
Goiandira;2010;159;45;;;15;34;27;;38;
Goiandira;2011;182;37;3;;37;28;27;;50;
Goiandira;2012;154;33;11;1;22;28;13;;46;
Goiandira;2013;235;46;14;;58;41;18;;58;
Goiandira;2014;201;60;5;;42;36;11;;47;
Goiandira;2015;208;47;5;;83;27;9;;37;
Goiandira;2016;226;42;12;;78;42;11;2;39;
Goiandira;2017;180;35;11;;52;30;16;;36;
Goiandira;2018;226;53;8;1;67;30;34;0;33;226
Goianésia;1999;4307;530;25;1;24;380;239;2;3102;4
Goianésia;2000;4670;395;12;1;11;277;210;;3764;
Goianésia;2001;4671;1341;21;4;63;395;148;;2699;
Goianésia;2002;4967;3448;12;;248;347;184;;728;
Goianésia;2003;5564;3703;27;5;220;426;317;;866;
Goianésia;2004;6443;4492;21;1;108;506;370;;945;
Goianésia;2005;6781;4674;16;2;54;496;592;;947;
Goianésia;2006;7563;4967;15;;193;506;874;43;965;
Goianésia;2007;8149;5249;48;;369;682;776;32;993;
Goianésia;2008;9704;5767;10;3;932;881;1049;5;1057;
Goianésia;2009;8197;4610;16;2;628;998;965;38;940;
Goianésia;2010;9852;5998;6;4;317;1200;1223;53;1051;
Goianésia;2011;9659;5221;15;18;369;1343;1399;99;1195;
Goianésia;2012;7797;4352;14;13;312;1154;1194;9;749;
Goianésia;2013;7317;2938;26;2;593;1364;1372;16;1006;
Goianésia;2014;7578;2912;15;14;1115;1226;1451;4;841;
Goianésia;2015;7760;3094;12;6;847;1377;1456;55;913;
Goianésia;2016;7432;3322;5;23;435;1217;1684;68;678;
Goianésia;2017;8008;3144;5;22;617;1265;2091;110;754;
Goianésia;2018;8869;3354;27;8;681;1532;2321;61;885;8869
Goiânia;1999;127504;20933;110;644;21646;35623;46727;594;862;365
Goiânia;2000;115832;17851;85;719;19154;31246;45420;255;963;139
Goiânia;2001;116484;18616;95;621;17486;34714;43657;190;1061;44
Goiânia;2002;116559;18381;81;496;19676;32911;43571;247;1196;
Goiânia;2003;115203;18277;94;720;17796;35006;41596;276;1438;
Goiânia;2004;117037;18058;77;339;15710;38044;43153;310;1346;
Goiânia;2005;133798;19734;143;561;20941;41382;49159;190;1688;
Goiânia;2006;139127;18887;168;1753;21862;40871;54017;252;1317;
Goiânia;2007;145915;20252;134;375;22357;44480;56653;188;1476;
Goiânia;2008;166695;24038;97;254;27984;50153;62327;306;1536;
Goiânia;2009;177873;23819;117;397;32466;50997;68098;364;1615;
Goiânia;2010;202620;25251;79;570;41134;55444;78268;501;1373;
Goiânia;2011;240094;28505;96;366;54306;62110;92448;602;1661;
Goiânia;2012;251908;28461;123;865;56139;65525;99274;213;1308;
Goiânia;2013;265702;29026;75;893;53882;66884;113147;369;1426;
Goiânia;2014;275336;29071;201;780;52562;70248;120719;300;1455;
Goiânia;2015;240800;25218;49;1011;38188;63858;110874;193;1409;
Goiânia;2016;205742;19786;115;664;27627;53537;102498;196;1319;
Goiânia;2017;198309;18046;52;1082;24389;51320;102019;110;1291;
Goiânia;2018;195660;17563;62;1511;23493;51811;99772;209;1239;195660
Goianira;1999;1332;191;3;;301;223;521;;88;5
Goianira;2000;961;169;5;10;182;194;296;;105;
Goianira;2001;1060;300;10;1;231;251;187;;80;
Goianira;2002;757;268;4;2;144;104;143;;92;
Goianira;2003;1134;732;2;24;144;75;85;;72;
Goianira;2004;1633;196;4;32;183;204;962;;52;
Goianira;2005;2320;248;9;63;395;144;1399;;62;
Goianira;2006;1339;509;13;56;254;198;239;;70;
Goianira;2007;1277;631;5;;242;160;160;;79;
Goianira;2008;1858;980;12;;243;235;288;;100;
Goianira;2009;1312;582;7;1;225;247;170;;80;
Goianira;2010;1840;895;6;;336;275;243;;85;
Goianira;2011;2651;1542;13;;469;287;258;;82;
Goianira;2012;2159;1028;6;;454;279;292;;100;
Goianira;2013;2175;967;8;1;474;319;331;;75;
Goianira;2014;2699;1389;1;2;514;440;267;;86;
Goianira;2015;2334;1297;19;1;323;410;231;;53;
Goianira;2016;1962;946;24;1;179;518;210;;84;
Goianira;2017;2086;882;16;6;112;542;435;;93;
Goianira;2018;1648;680;10;5;116;450;301;0;86;1648
Goiás;1999;440;151;13;6;1;119;134;;14;2
Goiás;2000;402;136;24;2;5;84;95;;56;
Goiás;2001;376;76;31;1;14;118;72;;64;
Goiás;2002;463;92;49;1;30;141;67;;83;
Goiás;2003;410;42;20;;14;188;64;;82;
Goiás;2004;352;28;23;;;126;79;;96;
Goiás;2005;407;53;15;;5;114;95;;125;
Goiás;2006;544;67;35;;23;120;160;;139;
Goiás;2007;570;95;42;1;3;176;150;;103;
Goiás;2008;734;175;51;1;8;217;128;;154;
Goiás;2009;673;76;41;2;44;205;133;;172;
Goiás;2010;838;257;34;;94;165;134;;154;
Goiás;2011;825;85;37;;125;201;171;;206;
Goiás;2012;849;207;38;8;48;199;135;;214;
Goiás;2013;868;168;47;3;60;223;178;;189;
Goiás;2014;1313;311;67;4;139;294;254;;244;
Goiás;2015;927;49;49;3;89;262;282;;193;
Goiás;2016;1041;53;41;3;70;250;341;;283;
Goiás;2017;1229;35;31;21;261;288;271;;322;
Goiás;2018;1093;70;40;0;191;278;238;0;276;1093
Goiatuba;1999;2052;359;3;;51;333;336;;954;16
Goiatuba;2000;2070;428;9;1;83;289;151;;1109;
Goiatuba;2001;2076;364;9;;62;338;195;;1108;
Goiatuba;2002;2187;1040;;;161;511;184;;291;
Goiatuba;2003;2039;1058;;2;103;526;122;;228;
Goiatuba;2004;2795;1531;1;1;91;484;135;;552;
Goiatuba;2005;2576;1483;;;23;514;138;;418;
Goiatuba;2006;3043;1678;2;2;13;445;547;1;355;
Goiatuba;2007;5314;3130;;1;168;492;154;;1369;
Goiatuba;2008;5520;359;1;;631;593;315;2;3619;
Goiatuba;2009;5673;407;;2;17;559;278;1;4409;
Goiatuba;2010;5246;592;;;14;740;425;;3475;
Goiatuba;2011;4876;2081;;2;182;718;377;;1516;
Goiatuba;2012;4126;1906;;;177;743;446;2;852;
Goiatuba;2013;3768;1883;;1;27;723;385;;749;
Goiatuba;2014;4466;1944;;1;32;752;976;8;753;
Goiatuba;2015;3499;1246;;;19;683;848;1;702;
Goiatuba;2016;3380;1429;;;33;539;451;1;927;
Goiatuba;2017;4008;2175;;1;42;580;394;3;813;
Goiatuba;2018;3884;2124;0;0;30;652;407;6;665;3884
Gouvelândia;1999;48;;;;5;19;22;;;2
Gouvelândia;2000;35;;;;1;3;2;;29;
Gouvelândia;2001;44;;;;6;6;7;;25;
Gouvelândia;2002;27;;;;;10;3;;14;
Gouvelândia;2003;19;;;;;2;1;;16;
Gouvelândia;2004;64;;;;;4;8;;52;
Gouvelândia;2005;631;3;;;;2;4;;622;
Gouvelândia;2006;87;3;;;;9;17;;58;
Gouvelândia;2007;53;5;;;1;9;16;;22;
Gouvelândia;2008;121;1;;;4;12;24;;80;
Gouvelândia;2009;71;;;;;15;4;;52;
Gouvelândia;2010;72;;;;;21;10;;41;
Gouvelândia;2011;146;23;;;;42;25;;56;
Gouvelândia;2012;148;18;;;;35;50;;45;
Gouvelândia;2013;174;11;;;1;34;73;;55;
Gouvelândia;2014;250;3;;;;29;155;;63;
Gouvelândia;2015;160;4;;;;36;61;;59;
Gouvelândia;2016;230;64;;;24;31;38;;73;
Gouvelândia;2017;290;209;;;;26;12;;43;
Gouvelândia;2018;161;24;0;0;25;40;7;0;65;161
Guapó;1999;107;36;1;1;18;25;18;;5;3
Guapó;2000;79;22;;;4;21;17;;15;
Guapó;2001;109;51;;;8;19;16;;15;
Guapó;2002;183;84;;;9;27;32;;31;
Guapó;2003;171;72;;;13;21;31;;34;
Guapó;2004;170;55;;;3;54;17;;41;
Guapó;2005;218;101;2;;12;37;15;;51;
Guapó;2006;241;82;6;4;;49;45;;55;
Guapó;2007;244;98;4;;;51;16;;75;
Guapó;2008;261;120;4;;;57;19;;61;
Guapó;2009;283;97;3;1;;68;43;;71;
Guapó;2010;301;110;16;2;8;49;28;;88;
Guapó;2011;1110;229;12;5;586;106;85;;87;
Guapó;2012;708;105;10;4;359;96;52;;82;
Guapó;2013;337;89;15;12;7;107;47;;60;
Guapó;2014;399;88;8;8;26;86;108;;75;
Guapó;2015;370;117;16;;12;58;90;;77;
Guapó;2016;345;83;15;3;15;76;85;;68;
Guapó;2017;267;56;18;1;;37;78;;77;
Guapó;2018;337;87;7;7;23;51;99;0;63;337
Guaraíta;1999;6;4;;;;1;;;1;
Guaraíta;2000;3;;;;;1;;;2;
Guaraíta;2001;29;;;;27;;;;2;
Guaraíta;2002;3;;;;;1;1;;1;
Guaraíta;2003;10;;;;1;1;;;8;
Guaraíta;2004;9;;;;;;;;9;
Guaraíta;2005;6;1;;;;;;;5;
Guaraíta;2006;9;;;;2;;1;;6;
Guaraíta;2007;4;1;;;;;;;3;
Guaraíta;2008;7;;;;;1;;;6;
Guaraíta;2009;12;;;6;;;;;6;
Guaraíta;2010;12;;;;;1;1;;10;
Guaraíta;2011;17;;;;;2;;;15;
Guaraíta;2012;24;7;;;;2;1;;14;
Guaraíta;2013;20;7;;;;5;1;;7;
Guaraíta;2014;21;2;;;2;5;1;;11;
Guaraíta;2015;17;;;;4;4;;;9;
Guaraíta;2016;12;3;;;;2;2;;5;
Guaraíta;2017;17;6;;;;4;1;;6;
Guaraíta;2018;24;2;0;0;0;6;3;0;13;24
Guarani de Goiás;1999;3;;;;;2;;;1;
Guarani de Goiás;2000;16;;;;;;16;;;
Guarani de Goiás;2001;8;2;;;2;2;2;;;
Guarani de Goiás;2002;8;;;;;1;3;;4;
Guarani de Goiás;2003;9;;;;;2;;;7;
Guarani de Goiás;2004;9;;;;;3;2;;4;
Guarani de Goiás;2005;6;;1;;;;;;5;
Guarani de Goiás;2006;17;;1;;;;4;;12;
Guarani de Goiás;2007;49;1;14;;;6;14;;14;
Guarani de Goiás;2008;62;;45;;;4;7;;6;
Guarani de Goiás;2009;42;;27;;;3;;;12;
Guarani de Goiás;2010;125;80;29;;;4;;;12;
Guarani de Goiás;2011;69;;20;;;38;1;;10;
Guarani de Goiás;2012;59;;18;;;31;1;;9;
Guarani de Goiás;2013;38;;15;;;5;;;18;
Guarani de Goiás;2014;49;;24;;;10;1;;14;
Guarani de Goiás;2015;51;;36;;;1;;;14;
Guarani de Goiás;2016;54;;22;;;6;2;;24;
Guarani de Goiás;2017;69;;27;;;2;1;;39;
Guarani de Goiás;2018;77;0;26;0;0;11;5;0;35;77
Guarinos;1999;;;;;;;;;;
Guarinos;2000;1;;;;;;;;1;
Guarinos;2001;;;;;;;;;;
Guarinos;2002;1;;;;;;1;;;
Guarinos;2003;;;;;;;;;;
Guarinos;2004;30;11;;;19;;;;;
Guarinos;2005;25;21;2;;;;;;2;
Guarinos;2006;10;;6;;;;;;4;
Guarinos;2007;11;;;5;;;;;6;
Guarinos;2008;11;;;4;;;;;7;
Guarinos;2009;2;;;;;;;;2;
Guarinos;2010;7;;;1;;;2;;4;
Guarinos;2011;21;;;9;;2;;;10;
Guarinos;2012;8;;;2;;;;;6;
Guarinos;2013;7;;;1;;2;;;4;
Guarinos;2014;11;;;;1;2;3;;5;
Guarinos;2015;26;;;;1;1;15;;9;
Guarinos;2016;13;;;;2;4;4;;3;
Guarinos;2017;88;11;;;2;43;24;;8;
Guarinos;2018;12;2;0;0;1;3;2;0;4;12
Heitoraí;1999;14;1;;;;;;;13;
Heitoraí;2000;6;;;1;;1;;;4;
Heitoraí;2001;5;;;;;;3;;2;
Heitoraí;2002;8;;;;;4;;;4;
Heitoraí;2003;8;5;;;;;1;;2;
Heitoraí;2004;8;;;;;5;1;;2;
Heitoraí;2005;10;2;;;;5;1;;2;
Heitoraí;2006;40;1;;;;2;1;;36;
Heitoraí;2007;19;;;;;6;4;;9;
Heitoraí;2008;29;10;;;;8;2;;9;
Heitoraí;2009;26;10;;;;7;;;9;
Heitoraí;2010;34;7;;;;7;;;20;
Heitoraí;2011;31;4;;;;14;1;;12;
Heitoraí;2012;39;11;;;;4;1;;23;
Heitoraí;2013;41;13;;;;11;3;;14;
Heitoraí;2014;60;19;;;;21;6;;14;
Heitoraí;2015;39;12;;;;10;1;;16;
Heitoraí;2016;51;11;;;;17;4;;19;
Heitoraí;2017;47;11;;;;15;4;;17;
Heitoraí;2018;68;18;0;0;4;22;4;0;20;68
Hidrolândia;1999;722;377;;1;56;126;73;;87;2
Hidrolândia;2000;1175;257;33;;122;76;486;;200;1
Hidrolândia;2001;897;262;49;;162;110;132;;182;
Hidrolândia;2002;840;334;82;;26;67;115;;216;
Hidrolândia;2003;2206;519;;;163;62;1263;;199;
Hidrolândia;2004;1607;381;;;92;84;819;;231;
Hidrolândia;2005;921;403;;;83;95;118;1;221;
Hidrolândia;2006;936;364;;;73;101;139;;259;
Hidrolândia;2007;1212;436;;;126;148;150;;352;
Hidrolândia;2008;1377;570;1;;165;165;161;;315;
Hidrolândia;2009;1151;504;;3;19;177;130;;318;
Hidrolândia;2010;1395;616;;9;14;210;179;;367;
Hidrolândia;2011;1482;644;;4;14;216;214;;390;
Hidrolândia;2012;1654;658;4;1;28;239;312;;412;
Hidrolândia;2013;1984;832;3;4;42;274;383;;446;
Hidrolândia;2014;2065;746;;5;35;474;434;;371;
Hidrolândia;2015;2066;742;;8;61;585;298;;372;
Hidrolândia;2016;1694;542;;;76;506;307;;263;
Hidrolândia;2017;1760;549;3;9;38;397;382;;382;
Hidrolândia;2018;2200;716;0;6;57;399;534;0;488;2200
Hidrolina;1999;23;6;;2;;12;3;;;
Hidrolina;2000;15;3;;1;;4;1;;6;
Hidrolina;2001;27;11;;;;6;5;;5;
Hidrolina;2002;15;9;;;;2;;;4;
Hidrolina;2003;20;12;;;;3;2;;3;
Hidrolina;2004;41;19;1;;;4;3;;14;
Hidrolina;2005;50;26;2;;;10;1;;11;
Hidrolina;2006;40;19;4;;;4;1;;12;
Hidrolina;2007;26;6;5;;1;3;4;;7;
Hidrolina;2008;67;28;;;;16;7;;16;
Hidrolina;2009;44;22;2;;;8;5;;7;
Hidrolina;2010;41;3;8;;;7;3;;20;
Hidrolina;2011;69;24;6;;;8;1;;30;
Hidrolina;2012;53;19;3;;;7;1;;23;
Hidrolina;2013;59;23;2;;;15;2;;17;
Hidrolina;2014;82;28;;;;7;6;;41;
Hidrolina;2015;74;38;;;;18;4;;14;
Hidrolina;2016;40;5;1;;;15;3;;16;
Hidrolina;2017;57;6;;;;17;5;;29;
Hidrolina;2018;87;4;0;0;0;31;15;0;37;87
Iaciara;1999;257;80;;2;126;32;9;;8;
Iaciara;2000;90;1;;3;32;24;4;;26;
Iaciara;2001;63;;;1;33;14;3;;12;
Iaciara;2002;64;;;;33;14;4;;13;
Iaciara;2003;45;;;;5;9;25;;6;
Iaciara;2004;70;2;;2;;12;4;;50;
Iaciara;2005;203;;;;146;23;4;;30;
Iaciara;2006;255;3;;;154;26;5;;67;
Iaciara;2007;118;2;;;8;33;6;;69;
Iaciara;2008;157;2;;;;59;7;;89;
Iaciara;2009;179;4;;;;55;5;;115;
Iaciara;2010;172;1;2;;6;48;13;;102;
Iaciara;2011;205;2;;;3;65;12;;123;
Iaciara;2012;236;1;;;48;76;17;;94;
Iaciara;2013;200;3;;;;52;22;;123;
Iaciara;2014;243;;;;39;54;20;;130;
Iaciara;2015;174;;;;3;46;20;;105;
Iaciara;2016;192;;;;7;42;21;;122;
Iaciara;2017;247;;;1;1;54;27;;164;
Iaciara;2018;229;11;0;0;11;70;31;0;106;229
Inaciolândia;1999;60;10;;6;8;10;14;;7;5
Inaciolândia;2000;40;4;;;6;9;10;;11;
Inaciolândia;2001;49;10;;;1;20;6;;12;
